,MaxEStateIndex,MolWt,FpDensityMorgan1,BCUT2D_LOGPLOW,BalabanJ,HallKierAlpha,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA5,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState2,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,fr_ArN,fr_Ndealkylation1,fr_bicyclic,fr_unbrch_alkane
2530,5.936493055555555,309.3910000000001,1.4761904761904763,-2.306021767469551,2.113594010692392,-1.6,29.431636062177308,11.49902366656781,0.0,0.0,0.0,13.847474399381248,26.26567742156429,18.335069309711532,28.4489750551147,0.0,19.95144078712955,4.736862953800049,0.0,6.06636706846161,41.30932418830904,7.109797541277533,12.990104268152233,20.570726893374,2.1998148148148147,1.7039462343579406,0,1,0,1,2,0
2531,5.843148148148147,236.29599999999996,1.5,-2.2606664001863686,2.278102193307457,-1.36,23.744249787493743,11.49902366656781,0.0,0.0,6.923737199690624,13.344558822616634,11.629818560158606,11.728187345198613,22.761588780431133,0.0,26.37226241005556,6.4208216229260096,0.0,6.06636706846161,34.516698216423336,0.0,12.990104268152233,15.670817162523523,0.0,0.0,0,1,0,0,2,0
2532,5.71696948223734,292.408,1.2,-2.441725375783892,2.2905831616137937,-1.4000000000000001,11.033401435232523,0.0,6.3518359537214355,0.0,6.923737199690624,26.334663090768867,25.76276184479968,23.102959894565736,34.13636132979826,0.0,33.54386917571932,11.157684576726059,0.0,6.06636706846161,30.543735869983685,7.109797541277533,0.0,45.38447809206734,4.604398148148148,1.769617136978248,0,1,0,0,2,0
2533,6.185555555555556,278.377,0.8947368421052632,-2.3896531687137057,2.2046352134668523,-1.36,23.24133421072913,11.49902366656781,0.0,0.0,13.847474399381248,26.689117645233267,11.126902983393991,11.728187345198613,22.761588780431133,0.0,52.74452482011111,0.0,13.847474399381248,0.0,46.500971331046344,0.0,13.847474399381248,22.594554362214147,0.0,0.0,0,1,0,0,2,0
2534,6.078667800453514,308.4030000000001,1.4761904761904763,-2.304284294498421,2.001860310298116,-1.4000000000000001,23.744249787493747,11.49902366656781,0.0,0.0,13.847474399381248,12.338727669087403,31.76731968887507,11.728187345198613,22.761588780431133,0.0,38.71099007914296,4.736862953800049,0.0,6.06636706846161,40.93751983934935,7.109797541277533,6.06636706846161,22.594554362214147,0.0,1.697568885706512,0,1,0,0,2,0
2535,6.295555555555556,306.4310000000001,1.1428571428571428,-2.34107746248118,2.18831830559915,-1.36,23.744249787493747,11.49902366656781,0.0,0.0,27.694948798762496,25.180370914939417,11.126902983393991,11.728187345198613,22.761588780431133,11.835812092322787,47.14347400912743,6.4208216229260096,18.75954929201341,0.0,40.08014970812033,0.0,6.923737199690624,36.442028761595395,0.0,0.0,0,1,0,0,2,0
2536,6.195138888888889,293.392,1.3,-2.3732746391349764,2.2042950668206385,-1.56,28.92872048541269,11.49902366656781,0.0,0.0,6.923737199690624,20.268296022307258,19.658795457051376,11.728187345198613,28.448975055114694,0.0,39.39996599749449,0.0,0.0,6.06636706846161,41.185389405322475,0.0,20.037776250829424,27.494464093064625,2.133564814814815,2.0384391534391533,0,1,0,0,2,0
2537,6.136218348450491,306.43500000000006,1.1428571428571428,-2.458172985062611,2.050315773519854,-1.4000000000000001,11.033401435232523,0.0,6.3518359537214355,0.0,13.847474399381248,31.898114582465862,13.592428388589765,29.206926282314036,34.13636132979826,5.917906046161393,40.15075114023223,4.736862953800049,5.917906046161393,12.13273413692322,17.5781578411451,0.0,0.0,65.42225434289675,4.523101851851852,2.081187641723356,0,1,0,0,2,0
2538,5.633354119425548,294.38000000000005,1.1,-2.2828465747410047,2.3383127910070947,-1.76,11.374772549367124,22.532425101800335,0.0,0.0,6.923737199690624,6.4208216229260096,13.592428388589765,32.616473616652826,34.13636132979826,0.0,13.344558822616634,0.0,0.0,0.0,53.54146686890518,14.219595082555067,0.0,32.51830860690167,4.472824074074074,5.419248630007559,0,1,0,0,2,0
2539,4.610401549508692,304.463,1.1428571428571428,-2.43432595734694,2.364595291544299,-1.36,11.033401435232523,0.0,0.0,0.0,13.344558822616634,27.19203322199788,37.305928607044294,23.102959894565736,34.13636132979826,0.0,46.578432873762466,6.4208216229260096,6.923737199690624,0.0,36.96455749290969,0.0,0.0,53.28952020597353,4.938101851851852,2.1992620937263796,0,1,0,1,2,0
