,SMILES,ERed
2615,C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(CC(C)C)CN2C,1.24
2616,CCCNc1c2c(cc3nsnc13)N(C)CCN2C,1.24
2617,CCOc1c2c(c(CC)c3nsnc13)OCC(CC)O2,1.49
2618,COc1c2c(cc3nsnc13)OC(C(C)C)C(C(C)C)O2,1.49
2619,CCc1c2c(c(OC(C)=O)c3nsnc13)N(C)CCN2C,1.51
2620,CCCCC1COc2cc3nsnc3c(NC)c2O1,1.43
2621,CCC1COc2cc(OC)c3nsnc3c21,1.5
2622,CCOc1c(N(C)OC)c(N(C)C)c(CC)c2nsnc12,1.56
2623,CC(C)N(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.05
2624,CCOc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,1.4
2625,CCOc1c2c(cc3nsnc13)N(C(C)C)CCN2C(C)C,1.21
2626,CCc1c2c(c(/[NH+]=C(/[O-])C(C)C)c3nsnc13)N(C)CN2C,1.25
2627,CCOCCc1c2c(cc3nsnc13)N(C)CCN2CC,1.15
2628,CCN1CCN(CC(C)C)c2cc3nsnc3c(NC)c21,1.3
2629,COCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)OCCO2,1.67
2630,COc1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.64
2631,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C(C)C,1.31
2632,CCCc1c2c(cc3nsnc13)N(C)CCN2CCC,1.01
2633,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CN2CC,1.27
2634,CCCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)C1CCC2CC1,1.65
2635,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,1.25
2636,CCC(C)N(C)c1c2c(c(C)c3nsnc13)C1CCC2CC1,1.29
2637,CCOCCc1c2c(cc3nsnc13)OCC(C)O2,1.47
2638,CCCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.02
2639,CCC(C)N(c1c2c(c(C)c3nsnc13)OCCO2)C(C)C,1.42
2640,COc1c2c(cc3nsnc13)OCCN2C,1.47
2641,COCCC1COc2cc3nsnc3c(N(C)C)c2O1,1.47
2642,COc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,1.33
2643,CCCN(C)CCc1c2c(cc3nsnc13)OCC(C)O2,1.56
2644,CCCc1cc(OC)c2nsnc2c1NC,1.49
2645,CCOc1c2c(c(C)c3nsnc13)N(C)CCN2CC(C)C,1.29
2646,CC(=O)Oc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.59
2647,CCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,1.14
2648,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CCN2CC,1.43
2649,CC(C)CNc1c2c(cc3nsnc13)N(C)CCN2C,1.24
2650,Cc1c2c(c(OCCN(C)C)c3nsnc13)C1CCC2C1,1.46
2651,Cc1cc2nsnc2c(OC(C)C)c1C,1.54
2652,CCc1c2c(c(C)c3nsnc13)OC(C(C)CC)CO2,1.32
2653,Cc1c2c(cc3nsnc13)OC(C(C)C)C(C(C)C)O2,1.38
2654,CCN1CCN(CC)c2c1c(OC)c1nsnc1c2C(C)C,1.42
2655,CCNc1c(NC)c(NCC)c2nsnc2c1OC,1.36
2656,Cc1cc2nsnc2c2c1OCC2C,1.51
2657,CCCCOc1c2c(cc3nsnc13)OC(CC)CO2,1.51
2658,CCC(C)OCCN1CN(C)c2cc3nsnc3cc21,1.11
2659,CCON(C)c1c(N(C)C(C)C)c(C)c2nsnc2c1CC,1.51
2660,CCC(C)N(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,1.09
2661,C1COc2c3c(c4nsnc4c2C1)NCCO3,1.34
2662,CNc1c2c(cc3nsnc13)N(C)CCN2C,1.24
2663,CCOCCN1CCN(CC)c2c1cc1nsnc1c2CC,1.27
2664,CCCOCCN1CN(CC(C)C)c2cc3nsnc3cc21,1.15
2665,CCc1c2c(c(OCCOC)c3nsnc13)C1CCC2CC1,1.39
2666,CCCN(CC)c1c2c(cc3nsnc13)N(CC)CN2C,1.12
2667,CCc1c2c(c(CC)c3nsnc13)OC(C)CO2,1.4
2668,CCCC1COc2c(c(C)c3nsnc3c2CCOC)O1,1.55
2669,CCc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.39
2670,COc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.16
2671,CCCCNc1cc(OCC)cc2nsnc12,1.42
2672,CCN1CCN(C(C)C)c2c1cc1nsnc1c2N(C)C,1.22
2673,CCN(CC)CCc1c2c(cc3nsnc13)N(C)CCN2C,1.32
2674,CCCc1c(NC(C)CC)c(NC)c(NC)c2nsnc12,1.43
2675,CCNc1c(NC)c(NC)c2nsnc2c1C,1.37
2676,COCCOc1c2c(cc3nsnc13)C1CCC2CC1,1.45
2677,CC(C)N1CCN(C)c2cc3nsnc3cc21,1.04
2678,CCCN1CCN(C)c2c1c(CC(C)C)c1nsnc1c2C,1.25
2679,COCCc1c2c(cc3nsnc13)OC(C)C(C)O2,1.46
2680,CCCN1CN(C)c2c1cc1nsnc1c2OC(=O)CC,1.22
2681,CCOc1c2c(cc3nsnc13)N(CCOC)CCN2C,1.35
2682,CCCOc1c(N(C)C)c(N(C)C)c(OC)c2nsnc12,1.47
2683,COc1c2c(cc3nsnc13)OC(C)C(C)O2,1.55
2684,CNc1c2c(c(C)c3nsnc13)OCC2,1.35
2685,COc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.37
2686,COc1c2c(c(N(C)C)c3nsnc13)N(C)CCN2C,1.23
2687,CCc1cc(OC)c2nsnc2c1,1.54
2688,CCCOCCOc1c2c(cc3nsnc13)OCCO2,1.59
2689,CCC(C)N1c2c(cc3nsnc3c2C)N(C)C1OC,1.18
2690,Cc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.4
2691,CCN(c1cc(C)c2nsnc2c1)C(C)C,1.28
2692,CCCc1c2c(c(OC)c3nsnc13)N(C)CN2CC,1.27
2693,COc1c2c(c(C(C)C)c3nsnc13)OCC(C(C)C)O2,1.49
2694,CCC(C)c1c2c(c(OC)c3nsnc13)N(C)CN2CC,1.13
2695,CCCCOc1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.53
2696,CN(C)c1cc2c(c3nsnc13)OCC2,1.54
2697,CCCCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,1.07
2698,CC(C)COc1c2c(cc3nsnc13)OC(C)C(C)O2,1.57
2699,CC(C)CN1CN(C)c2cc3nsnc3c(C(C)C)c21,1.17
2700,CCC(=O)Oc1c2c(cc3nsnc13)OC(C)C(CC)O2,1.68
2701,CCCOc1cc2nsnc2c2c1OCCN2,1.35
2702,CCN1CCN(CCN(C)C)c2c1cc1nsnc1c2C,1.24
2703,Cc1c2c(c(CC(C)C)c3nsnc13)OCCO2,1.41
2704,CC(C)N(C)CCc1cccc2nsnc12,1.62
2705,CCCN1CCN(C)c2c1c(C(C)C)c1nsnc1c2OC,1.18
2706,CCCN1CCN(CC)c2cc3nsnc3c(CC)c21,1.29
2707,Cc1c2c(c(CC(C)C)c3nsnc13)OCC(CC(C)C)O2,1.47
2708,CNc1c2c(c(C)c3nsnc13)OC(C)CO2,1.44
2709,COc1c2c(c(OC)c3nsnc13)N(C(C)C)CCN2C,1.35
2710,CCCCOC1N(C)c2cc3nsnc3c(C)c2N1C,1.12
2711,CCCN1CCN(CC)c2cc3nsnc3c(OC)c21,1.3
2712,CCc1c2c(c(OC)c3nsnc13)OCC2,1.47
2713,CC(=O)Oc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.24
2714,CCN1c2cc3nsnc3cc2N(CC)C1OC(C)C,1.09
2715,CCCOC1N(C)c2cc3nsnc3c(C)c2N1CC(C)C,1.09
2716,CCC1COc2c(c(C(C)C)c3nsnc3c2N(C)CC)O1,1.42
2717,CCC(C)C1Oc2c(cc3nsnc3c2C)OC1C,1.45
2718,CCOc1ccc(CC(C)C)c2nsnc12,1.68
2719,CCCCOc1cc(NC)c2nsnc2c1,1.37
2720,CCOc1c2c(cc3nsnc13)N(C(C)CC)CN2C(C)C,1.09
2721,CCN1CN(CC)c2c1c(C)c1nsnc1c2OC(C)C,1.22
2722,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)C1CCC2CC1,1.66
2723,CCCN1CCOc2c1ccc1nsnc21,1.44
2724,CCCCN1CCN(C)c2c1c(C)c1nsnc1c2CC,1.26
2725,CCC(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)CC,1.23
2726,CCOCCOC1N(C)c2cc3nsnc3cc2N1C,1.17
2727,CCc1c2c(c(C)c3nsnc13)N(C(C)CC)CCN2CC,1.19
2728,CCCOc1c2c(c(OCC)c3nsnc13)C1CCC2CC1,1.55
2729,CCCC1Oc2cc3nsnc3c(NC)c2OC1C,1.43
2730,CCC(C)c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.49
2731,CC(C)OCCc1c2c(cc3nsnc13)C1CCC2CC1,1.48
2732,CCCC1COc2c(c(OCC)c3nsnc3c2C)O1,1.72
2733,CCC(C)c1c2c(c(C)c3nsnc13)N(CC)CCN2CC,1.32
2734,CCCCOc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.45
2735,CN1CN(C)c2cc3nsnc3cc21,1.16
2736,CCCNc1c(NC)c(OC(C)CC)c2nsnc2c1NC,1.34
2737,CCc1c2c(c(OC)c3nsnc13)N(CC(C)C)CCN2C,1.39
2738,CCCc1c(NC)c(NCC)c(OC)c2nsnc12,1.46
2739,Cc1cc2nsnc2c(C)c1N(C)C,1.51
2740,COCCN(C)CCc1c2c(cc3nsnc13)OCCO2,1.46
2741,CCOC1N(C)c2cc3nsnc3c(OC)c2N1C,1.19
2742,CCOc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCC(C)O2,1.74
2743,CCOc1c2c(c(OC(C)=O)c3nsnc13)OC(C)CO2,1.67
2744,CCN1c2cc3nsnc3c(C)c2N(C)C1OC,1.22
2745,CCCOc1c2c(cc3nsnc13)N(CCC)CN2C(C)C,1.15
2746,COc1c2c(c(OCC(C)C)c3nsnc13)OCC(C)O2,1.56
2747,CCCCN1CN(CCOC)c2cc3nsnc3cc21,1.23
2748,CC1COc2cc3nsnc3c(N(C)CCN(C)C)c2O1,1.46
2749,CCc1c2c(c(OC(C)=O)c3nsnc13)OC(C)CO2,1.6
2750,CCCN1CN(CC)c2cc3nsnc3c(N(C)C)c21,1.02
2751,CCC(=O)Oc1c2c(c(C)c3nsnc13)C1CCC2CC1,1.59
2752,CCC(C)N1CN(CCOC)c2cc3nsnc3cc21,1.07
2753,CCCC1COc2cc3nsnc3c(CCN(C)CC)c2O1,1.54
2754,CCC(C)C1COc2c(cc3nsnc3c2N(C)C(C)C)O1,1.54
2755,CC1COc2cc3nsnc3c(OCCN(C)C)c2O1,1.48
2756,CCOc1c2c(c3nsnc3c1C)OCC2,1.57
2757,COc1cc2nsnc2c2c1N(C)CCC2,1.45
2758,CCCCN1CN(CC)c2cc3nsnc3cc21,1.11
2759,CCN1c2cc3nsnc3c(C)c2N(C)C1OC(C)C,1.18
2760,COCCN(C)c1c2c(c(C)c3nsnc13)OC(C)CO2,1.47
2761,CCc1c2c(c(CCOC)c3nsnc13)C1CCC2CC1,1.46
2762,CCCN1CN(CC)c2cc3nsnc3c(N(C)C(C)C)c21,1.04
2763,CCOCCN1CN(C)c2cc3nsnc3c(OC)c21,1.13
2764,CCCOc1c2c(cc3nsnc13)N(CC)CN2CCC,1.2
2765,CCCCOC1N(C)c2c(cc3nsnc3c2C)N1CC,1.21
2766,CC(C)CC(=O)Oc1c2c(cc3nsnc13)OCC(C)O2,1.68
2767,CCC(C)OC1N(C)c2cc3nsnc3cc2N1C(C)CC,1.11
2768,CCCN1CN(CC)c2c1c(C)c1nsnc1c2OC,1.16
2769,CCC(C)c1c2c(cc3nsnc13)N(CCOC)CCN2C,1.43
2770,Cc1cc(CC(C)C)c(C)c2nsnc12,1.52
2771,CCC(C)c1c2c(c(C)c3nsnc13)N(C)CN2CC,1.18
2772,CCC(C)N1CCN(CCOC)c2cc3nsnc3cc21,1.12
2773,COc1c2c(cc3nsnc13)N(CCN(C)C)CCN2C,1.29
2774,CCCc1c2c(cc3nsnc13)OCC(C(C)CC)O2,1.27
2775,COCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,1.46
2776,CCN1CCN(C)c2c1cc1nsnc1c2N(CC)CC,1.11
2777,CCCN(CC)c1c2c(cc3nsnc13)OCC(C(C)C)O2,1.47
2778,c1cc2nsnc2c2c1CCCCO2,1.63
2779,CNc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,1.2
2780,CCCN(C)CCc1c2c(cc3nsnc13)N(C)CCN2C,1.4
2781,CCc1c2c(c(N(C(C)C)C(C)C)c3nsnc13)OCCO2,1.36
2782,CCCN1CN(CCOC)c2cc3nsnc3c(OC)c21,1.1
2783,CCC1COc2c(c(CCN(C)C)c3nsnc3c2C)O1,1.46
2784,Cc1c2c(cc3nsnc13)N(C)CCN2CCOC(C)C,1.28
2785,Cc1c2c(c(NC(C)C)c3nsnc13)C1CCC2CC1,1.4
2786,CCN1CCN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.41
2787,CCN1CN(C(C)C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.19
2788,CCc1c2c(cc3nsnc13)C(C)CC2,1.48
2789,CCC(C)N(C)c1c2c(c(C(C)C)c3nsnc13)OCCO2,1.31
2790,CCN(C)CCOc1c2c(cc3nsnc13)C1CCC2CC1,1.6
2791,CCOc1c2c(c(/[NH+]=C(/[O-])CC)c3nsnc13)OCCO2,1.68
2792,CCN(CC)CCOc1c2c(cc3nsnc13)OCCO2,1.52
2793,CNc1c2c(c(N(C)CCOC)c3nsnc13)C1CCC2CC1,1.33
2794,CCCCOCCN1CCN(C)c2cc3nsnc3c(C)c21,1.15
2795,CCc1c2c(c(N(CC)CC)c3nsnc13)OCCO2,1.42
2796,COc1cc2nsnc2c2c1OCC2OC,1.5
2797,CCOc1c2c(c(OCC(C)C)c3nsnc13)C1CCC2CC1,1.52
2798,CCCOc1c2c(c(C)c3nsnc13)N(C)CN2CC,1.19
2799,CCCCNc1cc2c(c3nsnc13)CCC2,1.43
2800,COC1COc2c(C)cc3nsnc3c21,1.58
2801,CCCOc1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.44
2802,CC1COc2c(ccc3nsnc23)C1,1.51
2803,CCc1c2c(c(OC)c3nsnc13)OC(CC)C(C)O2,1.38
2804,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.69
2805,CCOc1cc(OC)c2nsnc2c1CC,1.48
2806,CCN(CC(C)C)c1cccc2nsnc12,1.54
2807,CCCCc1c(NC)c(NC)c(C)c2nsnc12,1.34
2808,CCC(C)Oc1c(N(C)C)c(N(C)C)c(C)c2nsnc12,1.37
2809,COc1c2c(c(C)c3nsnc13)CCCO2,1.51
2810,CNc1c2c(cc3nsnc13)OC(C)CO2,1.37
2811,CCOc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2CC,1.24
2812,CCc1c2c(cc3nsnc13)OC(CC(C)C)C(CC)O2,1.56
2813,CCCCC1COc2c(cc3nsnc3c2CC)O1,1.34
2814,CCc1c2c(cc3nsnc13)N(C)C(OC)N2CC(C)C,1.09
2815,CCCNc1cc2nsnc2c(NC)c1NC,1.27
2816,CCc1c2c(c(OC(C)=O)c3nsnc13)OCC(CC)O2,1.59
2817,CCN1CN(C(C)C)c2c1c(OC)c1nsnc1c2C,1.15
2818,CCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.62
2819,CCCc1cc2nsnc2cc1CCOC,1.57
2820,CCN1CCN(C)c2c1c(C(C)C)c1nsnc1c2C,1.26
2821,CCN1CCN(C)c2c1c(N(CC)CC)c1nsnc1c2C,1.34
2822,CCCCOCCc1c2c(cc3nsnc13)N(C)CN2C,1.16
2823,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.22
2824,CC1Cc2c3c(c4nsnc4c2N(C)C1)OC(C)CO3,1.39
2825,CNc1c2c(cc3nsnc13)N(C)C(OC)N2C,1.13
2826,CNc1c(N)cc2nsnc2c1OCCOC,1.42
2827,CCCCOc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.5
2828,CCCCc1c2c(c(OCC)c3nsnc13)C1CCC2CC1,1.5
2829,CCCN1CN(CCC)c2c1cc1nsnc1c2OC,1.13
2830,COCCN1CCN(CC(C)C)c2cc3nsnc3cc21,0.97
2831,CC/[N+](=C(/C)[O-])c1c2c(c(C)c3nsnc13)OCCO2,1.6
2832,CC(C)C1Oc2cc3nsnc3c(N(C)C)c2OC1C,1.33
2833,CCCCC1COc2c(cc3nsnc3c2CCOC)O1,1.53
2834,COCCN1CCN(C)c2cc3nsnc3c(OC)c21,1.29
2835,CCc1c2c(c(CCN(C)C)c3nsnc13)OCC(C)O2,1.45
2836,CC(C)N1CCN(C(C)C)c2c1cc1nsnc1c2N(C)C,1.19
2837,CCCOc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.49
2838,CCN1CCNc2c1cc(C)c1nsnc21,1.35
2839,CC(C)CN1CCN(C)c2c1cc1nsnc1c2OC(C)C,1.12
2840,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.68
2841,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.69
2842,COc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2C,1.44
2843,Cc1cc2nsnc2c2c1CCC(C)N2,1.48
2844,CCc1c2c(c(CC)c3nsnc13)N(C)CN2C,1.12
2845,CC(C)N1CCN(C)c2cc3nsnc3c(CCN(C)C)c21,1.29
2846,CCc1cc2c(c3nsnc13)N(CC)CCO2,1.45
2847,CCOC1N(C)c2cc3nsnc3c(OC)c2N1CC,1.27
2848,CCCOc1c2c(c(CC)c3nsnc13)N(CC)CN2C,1.17
2849,CCN1CCN(C)c2cc3nsnc3c(N(CC)C(C)C)c21,1.14
2850,CCCN1CN(CC)c2cc3nsnc3cc21,1.03
2851,CCCN(C)CCc1c2c(c(C)c3nsnc13)OCCO2,1.45
2852,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.13
2853,CCC(C)N(C)c1c2c(cc3nsnc13)OC(C)C(C)O2,1.42
2854,CCCCNc1c(NCCC)c(OC)c2nsnc2c1C,1.38
2855,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(CC)CO2,1.69
2856,CCc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,1.05
2857,CCc1c2c(cc3nsnc13)N(CC)C(OC)N2CC,1.09
2858,CCc1c(C)c(OC)c2nsnc2c1C,1.52
2859,Cc1c2c(c(CCN(C)C)c3nsnc13)C1CCC2CC1,1.46
2860,CC1Oc2c3c(c4nsnc4c2OC1C)CC(C)N3C,1.37
2861,CCC(C)Oc1c2c(cc3nsnc13)OC(C)CO2,1.57
2862,CCCOCCN1CN(C(C)CC)c2cc3nsnc3cc21,1.1
2863,CCCOc1c2c(cc3nsnc13)OC(C)C2,1.51
2864,CCN1CN(C(C)C)c2cc3nsnc3c(OCC(C)C)c21,1.09
2865,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,1.62
2866,COCCc1c2c(c(OC)c3nsnc13)N(C)CCN2C,1.42
2867,CCCN1CCN(C)c2c1cc1nsnc1c2N(C)C(C)C,1.08
2868,CCN(C)CCc1c2c(c(C)c3nsnc13)C1CCC2CC1,1.35
2869,CCc1ccc(NC(C)C)c2nsnc12,1.46
2870,CCOc1c2c(c(OCC(C)C)c3nsnc13)OCCO2,1.56
2871,CCCCOc1ccc2nsnc2c1C,1.57
2872,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.69
2873,CCC1COc2c(c(C)c3nsnc3c2N(C)C(C)C)O1,1.35
2874,CCC(C)c1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.44
2875,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,1.19
2876,CN(C)CCN1CCN(C)c2cc3nsnc3c(N(C)C)c21,1.29
2877,COCCN(C)c1c2c(c(C)c3nsnc13)OCCO2,1.4
2878,CCCN1CN(C)c2c1cc1nsnc1c2NC(C)C,1.22
2879,CCCN1c2c(cc3nsnc3c2CC)N(C)C1OC,1.15
2880,CCc1c2c(c(C(C)CC)c3nsnc13)OCCO2,1.4
2881,CC(C)CNc1c2c(cc3nsnc13)C1CCC2CC1,1.42
2882,CC(=O)Oc1c2c(cc3nsnc13)C1CCC2CC1,1.65
2883,CC(C)C/C([O-])=[NH+]\c1cccc2nsnc12,1.82
2884,CC(C)N1c2cc3nsnc3cc2CC1C,1.29
2885,CC1COc2ccc3nsnc3c2C1,1.54
2886,Cc1c2c(c(C)c3nsnc13)OCCO2,1.42
2887,CCCC1COc2cc3nsnc3c(OC(C)CC)c2O1,1.65
2888,Cc1c2c(c(CCN(C)CC(C)C)c3nsnc13)OCCO2,1.56
2889,CCCN(CC(C)C)c1c2c(cc3nsnc13)OC(C)CO2,1.52
2890,CCCC1COc2c(c(CC(C)C)c3nsnc3c2C)O1,1.28
2891,CCc1c2c(cc3nsnc13)N(CC)C(OC)N2C(C)CC,1.15
2892,CCCN1CN(C)c2c1cc1nsnc1c2N(C)C,1.08
2893,CCCCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.16
2894,CCN1CN(CCOCC(C)C)c2cc3nsnc3cc21,1.16
2895,CCN(c1c2c(c(NC)c3nsnc13)C1CCC2C1)C(C)C,1.33
2896,CN1CCc2c3c(c4nsnc4c21)OCCO3,1.44
2897,CCOC1N(C)c2c(cc3nsnc3c2C)N1CC(C)C,1.22
2898,CCN1CCN(C)c2c1c(C)c1nsnc1c2NC,1.29
2899,CCN(CCOC)c1c2c(cc3nsnc13)C1CCC2CC1,1.48
2900,CCCN1CN(C)c2cc3nsnc3c(OCC)c21,1.16
2901,CCc1c2c(c(OC)c3nsnc13)N(C)CCN2CC(C)C,1.2
2902,CCC(C)N1CN(CC)c2c1cc1nsnc1c2N(C)C,1.0
2903,CCCC(=O)Oc1c2c(cc3nsnc13)N(C)CN2CC,1.22
2904,COc1c(C)c(CC(C)C)cc2nsnc12,1.58
2905,CCCCc1c2c(c(C)c3nsnc13)N(CC)CCN2CC,1.27
2906,CCCCN1CCCc2cc3nsnc3cc21,1.51
2907,CCC1COc2c(c(C(C)C)c3nsnc3c2N(C)C)O1,1.35
2908,CCCN(C)c1c2c(cc3nsnc13)OC(CC)CO2,1.47
2909,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(CC)CN2C,1.25
2910,CCOc1c2c(c(OC(C)C)c3nsnc13)OC(C)CO2,1.48
2911,CCCCc1c2c(cc3nsnc13)N(C)CN2CCCC,1.15
2912,CCC(C)Nc1c(NC)c(C)c2nsnc2c1C(C)C,1.42
2913,CCCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.68
2914,CC/[N+](=C(/C)[O-])c1c2c(c(C)c3nsnc13)N(C)CCN2C,1.49
2915,CCCCC1COc2cc3nsnc3c(OCCC)c2O1,1.71
2916,CCCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2CC,1.2
2917,CCCN1CN(C)c2c1cc1nsnc1c2CC(C)C,1.14
2918,CCN1CCN(CC)c2c1cc1nsnc1c2N(C)C(C)C,1.26
2919,CCCc1c2c(c(OC)c3nsnc13)N(CC)CCN2CC,1.33
2920,CCN(c1c2c(cc3nsnc13)OC(C)C(C)O2)C(C)C,1.42
2921,CC(C)COCCc1c2c(cc3nsnc13)OC(C)CO2,1.48
2922,CCCC1Oc2c(c(C)c3nsnc3c2CC)OC1C,1.41
2923,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.23
2924,CCN1CN(CC)c2c1cc1nsnc1c2N(C)CC(C)C,1.07
2925,c1cc2nsnc2c2c1OCCCC2,1.55
2926,CCN(c1c2c(c(C)c3nsnc13)OC(C)CO2)C(C)C,1.35
2927,CCC1COc2cc3nsnc3c(N(C)CC)c2O1,1.39
2928,Cc1c2c(c(N(C)C)c3nsnc13)OCC(CC(C)C)O2,1.54
2929,CCCC1COc2c(cc3nsnc3c2OC(=O)CC)O1,1.73
2930,CCN1CN(CC)c2c1cc1nsnc1c2C(C)C,1.2
2931,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.17
2932,COCCN1CCN(C)c2cc3nsnc3cc21,1.07
2933,CCCc1c2c(c(OCC)c3nsnc13)N(CC)CN2C,1.12
2934,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CCN2C,1.5
2935,CCc1c2c(c(OC(C)CC)c3nsnc13)C1CCC2CC1,1.49
2936,CCOCCN1CCN(C)c2cc3nsnc3c(C(C)C)c21,1.25
2937,CCc1c2c(c(OC)c3nsnc13)OC(CC)CO2,1.45
2938,COc1c2c(c(OC(C)=O)c3nsnc13)C1CCC2CC1,1.66
2939,CCCNc1c2c(cc3nsnc13)OCCO2,1.44
2940,CCCCc1c(C)ccc2nsnc12,1.58
2941,CCN(CCOC)CCN1CN(C)c2cc3nsnc3cc21,1.13
2942,COc1c2c(c(C)c3nsnc13)N(C)CN2C,1.2
2943,CCOc1c(C)c(C)c(NC)c2nsnc12,1.47
2944,CCCCNc1c2c(cc3nsnc13)N(CC)CCN2C,1.18
2945,CCCOc1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.14
2946,CCc1c2c(cc3nsnc13)N(C)CCN2CCN(C)C,1.18
2947,CCCN1CN(CC)c2cc3nsnc3c(OC(C)=O)c21,1.18
2948,CCCCC1COc2c(cc3nsnc3c2CCC)O1,1.46
2949,CCCN(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.05
2950,CCOCCN1CCN(C)c2c1cc1nsnc1c2N(C)C,1.18
2951,CC(=O)Oc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,1.31
2952,CCN1CN(CC)c2c1c(C)c1nsnc1c2CC(C)C,1.14
2953,CCc1c2c(cc3nsnc13)OC(C(C)C)C(CC)O2,1.58
2954,CCCN1CCN(C)c2cc3nsnc3c(C)c21,1.2
2955,CCCOc1c(OC)cc(C)c2nsnc12,1.58
2956,CCN1CCN(C)c2c1cc1nsnc1c2N(CC)C(C)C,1.18
2957,CCc1cc(NC)c2nsnc2c1OC,1.49
2958,CCN(C)c1c2c(cc3nsnc13)N(C)CCN2CCOC,1.2
2959,CCc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,1.22
2960,CCc1c2c(c(N(C)C(C)C)c3nsnc13)OCC(CC)O2,1.31
2961,CCCOCCN1CN(C(C)C)c2cc3nsnc3cc21,1.02
2962,CCCN(C)c1c(N(C)CC(C)C)c(C)c2nsnc2c1C,1.46
2963,COCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.3
2964,COc1cc(NC(C)C)c2nsnc2c1,1.23
2965,COc1cc2nsnc2c2c1C(C)CCN2,1.38
2966,CCN1CCN(C)c2cc3nsnc3c(CCN(C)C)c21,1.51
2967,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC)CCN2C,1.49
2968,CCC(C)N1CCN(C)c2c1c(C)c1nsnc1c2C,1.27
2969,COc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,1.41
