,SMILES,ERed
2182,CCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,1.1
2183,CCCc1c2c(cc3nsnc13)N(C(C)CC)CN2CC,1.07
2184,CCCCC1COc2c(cc3nsnc3c2OCCC)O1,1.52
2185,CCN(c1cc(C)c2nsnc2c1)C(C)C,1.28
2186,CCCCc1c2c(c(CCC)c3nsnc13)C1CCC2CC1,1.36
2187,CCC(C)N1CCN(C(C)CC)c2cc3nsnc3cc21,1.25
2188,CCN(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.08
2189,COc1c2c(c(OC(C)=O)c3nsnc13)OC(C)CO2,1.62
2190,CCCc1c(OC)cc(C)c2nsnc12,1.51
2191,CCOc1c2c(c(N(C)C)c3nsnc13)N(C)CCN2C,1.4
2192,Cc1c2c(cc3nsnc13)OC(C)CO2,1.48
2193,CCN1CCN(CC(C)C)c2c1cc1nsnc1c2OC,1.22
2194,CCCN1CCN(CC)c2c1c(OC)c1nsnc1c2C,1.38
2195,CNc1c(N(C)C)cc(C)c2nsnc12,1.28
2196,CCCC1Oc2c(cc3nsnc3c2NC)OC1C,1.28
2197,CCC1Oc2cc3nsnc3cc2OC1CCN(C)CC,1.63
2198,CCOCCN(C)c1c2c(cc3nsnc13)C1CCC2CC1,1.38
2199,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,1.06
2200,CCCOc1c2c(c(OC(C)C)c3nsnc13)OCCO2,1.55
2201,CCCc1c2c(c(CC)c3nsnc13)N(C)CN2C,1.1
2202,CCCCc1c2c(cc3nsnc13)OC(CC)C(CC)O2,1.49
2203,CNc1c2c(cc3nsnc13)CCC2C,1.63
2204,CCCc1c2c(c(CC)c3nsnc13)OCC(CCC)O2,1.23
2205,CCCC1COc2c(cc3nsnc3c2CCN(C)C)O1,1.51
2206,CCCNc1c(NC)c(N)cc2nsnc12,1.34
2207,CCCc1c2c(c(OC)c3nsnc13)N(C)CCN2C,1.37
2208,CCN1CN(C)c2c1cc1nsnc1c2OC,1.22
2209,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CCN2C,1.43
2210,CCC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,1.19
2211,CCN1CCN(CC)c2c1cc1nsnc1c2N(CC)CC,1.04
2212,CNc1c2c(cc3nsnc13)C1CCC2C1,1.44
2213,COC1N(C)c2cc3nsnc3c(OC(C)=O)c2N1C,1.31
2214,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,1.18
2215,CCc1c2c(c(OC)c3nsnc13)N(C)CN2C(C)C,1.25
2216,CCC1Oc2cc3nsnc3cc2OC1CCN(C)C,1.59
2217,CCOc1c2c(c(CC)c3nsnc13)N(CC)CN2CC,1.08
2218,CCN(C)c1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.11
2219,CCCOc1c2c(cc3nsnc13)N(CCC)CN2C,1.15
2220,COCCc1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.51
2221,CNc1cc(CC(C)C)cc2nsnc12,1.44
2222,CCC(C)N1CN(C)c2cc3nsnc3c(OC(C)=O)c21,1.26
2223,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.69
2224,CCCCOc1c2c(cc3nsnc13)N(CCC)CN2C,1.2
2225,CCC1COc2c(cc3nsnc3c2N(C)C(C)CC)O1,1.35
2226,CCCN1CN(CC)c2c1c(NCC)c1nsnc1c2NC,1.22
2227,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2CC(C)C,1.04
2228,C/C([O-])=[N+](\c1c2c(cc3nsnc13)OCC(C)O2)C(C)C,1.58
2229,CCN1CN(C)c2cc3nsnc3c(/[NH+]=C(/[O-])C(C)C)c21,1.23
2230,CCCN1CN(C(C)C)c2cc3nsnc3c(CC(C)C)c21,1.05
2231,CCCOc1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.44
2232,CCc1c(NC)c(NC(C)CC)c(C)c2nsnc12,1.43
2233,CCC(C)N1CN(C)c2c1c(NC)c1nsnc1c2NC,1.19
2234,CCN1CN(C)c2c1c(OC)c1nsnc1c2CC(C)C,1.17
2235,CNc1c2c(c(/[NH+]=C(/[O-])C(C)C)c3nsnc13)C1CCC2C1,1.5
2236,CCCN(CCC)c1c2c(cc3nsnc13)C1CCC2CC1,1.3
2237,CC1Cc2c3c(c4nsnc4c2N(C)C1)OCC(C)O3,1.39
2238,CCCN(C)c1c2c(cc3nsnc13)C1CCC2CC1,1.49
2239,CCN1CCN(C)c2c1c(OC)c1nsnc1c2C(C)C,1.34
2240,CCOCCc1c(N)c(N)c(C)c2nsnc12,1.24
2241,CC/C([O-])=[NH+]\c1c2c(c(CC)c3nsnc13)C1CCC2CC1,1.59
2242,CCCCOc1c2c(c(C)c3nsnc13)N(CC)CCN2C,1.36
2243,C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,1.26
2244,CCCCN1CCN(C)c2c1cc1nsnc1c2C,1.22
2245,CCC(C)N1CN(C(C)CC)c2c1cc1nsnc1c2OC,1.04
2246,CCCCc1c2c(c(CC)c3nsnc13)C1CCC2CC1,1.43
2247,CCN1CCN(C)c2c1cc1nsnc1c2N(C)C,1.17
2248,CCOc1c2c(cc3nsnc13)N(C)C(OCC)N2CC,1.23
2249,COc1c2c(c(OC)c3nsnc13)OCCO2,1.59
2250,CCCC1COc2c(cc3nsnc3c2/[NH+]=C(\C)[O-])O1,1.66
2251,CCCCC1COc2c(c(CC)c3nsnc3c2OC)O1,1.39
2252,CCCCc1c2c(c(OC)c3nsnc13)OCC(CC)O2,1.48
2253,CCC(C)c1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCCO2,1.45
2254,CCCN1CCN(C)c2c1c(C)c1nsnc1c2OC,1.45
2255,Cc1c2c(cc3nsnc13)N(C)CN2C,1.15
2256,CCC1COc2c(c(C)c3nsnc3c2N(C)CC)O1,1.39
2257,CC(C)CN(C)c1c2c(cc3nsnc13)C1CCC2CC1,1.46
2258,CCCN1c2c(cc3nsnc3c2OCC)N(C)C1OC,1.16
2259,CCc1c2c(c(C)c3nsnc13)CC(C)O2,1.37
2260,CCC(C)N1CN(CC)c2cc3nsnc3c(NC)c21,1.38
2261,CCOc1c2c(c(OCC)c3nsnc13)N(CC)CN2C,1.25
2262,CCc1c2c(c(C(C)CC)c3nsnc13)C1CCC2CC1,1.36
2263,CCCCC1COc2c(cc3nsnc3c2OC)O1,1.6
2264,CCCc1c2c(cc3nsnc13)N(CCC)CN2C,1.14
2265,CCCc1c2c(c(CC(C)C)c3nsnc13)C1CCC2CC1,1.38
2266,CCC(C)c1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,1.39
2267,CCC1COc2c1ccc1nsnc21,1.64
2268,CCCN1CCN(CC)c2cc3nsnc3c(C(C)C)c21,1.31
2269,CCC1Oc2cc3nsnc3c(CCOC)c2OC1CC,1.67
2270,CCCc1c2c(cc3nsnc13)OC(CC(C)C)CO2,1.5
2271,CCC(C)N(C)CCN1CN(CC)c2cc3nsnc3cc21,1.03
2272,CCCc1cc(OC)c(NC)c2nsnc12,1.47
2273,CCN1CN(CC)c2c1cc1nsnc1c2N(C)C(C)C,1.06
2274,COc1cc2nsnc2c2c1OC(C)CO2,1.49
2275,COc1c2c(cc3nsnc13)N(CC(C)C)C(OC)N2C,1.18
2276,CCCCc1c2c(cc3nsnc13)N(C)CCN2CCCC,1.14
2277,COc1c(OC)c(OC)c2nsnc2c1C,1.61
2278,COc1c2c(cc3nsnc13)N(CC(C)C)CCN2C(C)C,1.33
2279,CCCCc1c2c(c(OCCC)c3nsnc13)C1CCC2C1,1.42
2280,CCC(C)N(C)c1c2c(c(C)c3nsnc13)OCC(C)O2,1.39
2281,CCC1COc2c(c(OC)c3nsnc3c2OC(C)C)O1,1.55
2282,CCN1CN(CC)c2c1c(C)c1nsnc1c2CC(C)C,1.14
2283,CCOc1c2c(cc3nsnc13)C1CCC2CC1,1.43
2284,CCN(C)c1c2c(cc3nsnc13)N(CC)CN2CCOC,1.08
2285,CCCc1c2c(cc3nsnc13)N(CCC)C(OCC)N2C,1.12
2286,CCCCc1c2c(c(OC)c3nsnc13)OC(C)CO2,1.53
2287,CCC1COc2c(c(CCN(C)C)c3nsnc3c2C)O1,1.46
2288,CC(C)c1cc2c(c3nsnc13)CCC2,1.51
2289,CCC(C)N1c2cc3nsnc3cc2N(C)C1OC(C)C,1.11
2290,CCC(C)N1CCN(CC)c2cc3nsnc3c(C)c21,1.23
2291,CCCN1CN(CC)c2cc3nsnc3c(N(C)C)c21,1.02
2292,CCCCOc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.15
2293,CCCC(=O)Oc1c2c(c(C)c3nsnc13)N(C)CN2C,1.28
2294,CCCN(C)c1c2c(c(C(C)C)c3nsnc13)C1CCC2CC1,1.33
2295,CCOc1c2c(c(NC)c3nsnc13)N(C)CN2C,1.27
2296,CCN(CC)c1c2c(c(OC)c3nsnc13)OCCO2,1.5
2297,CNc1c(N)c(N)cc2nsnc12,1.31
2298,CC/C([O-])=[N+](\c1c2c(cc3nsnc13)C1CCC2C1)C(C)C,1.59
2299,CCc1c2c(c(C)c3nsnc13)OC(C)C(C(C)CC)O2,1.43
2300,CCN(CC)c1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.41
2301,CC(C)Oc1c2c(cc3nsnc13)C1CCC2C1,1.48
2302,CNc1cc2nsnc2cc1NCC(C)C,1.22
2303,CCNc1c2c(cc3nsnc13)N(C)CCN2CCOC,1.22
2304,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2CC,1.42
2305,CCN(c1c2c(cc3nsnc13)OC(C)CO2)C(C)C,1.4
2306,COc1c2c(c(NCC(C)C)c3nsnc13)C1CCC2CC1,1.45
2307,CCCCC1COc2cc3nsnc3c(N(C)CCC)c2O1,1.31
2308,CC1COc2c(c3c(c4nsnc24)N(C)C(C)C3C)O1,1.43
2309,CCN1CCN(C)c2c1c(OC(C)=O)c1nsnc1c2C,1.43
2310,CCCOc1c2c(c(C)c3nsnc13)OCC(C)O2,1.49
2311,CCCN(C)CCc1c2c(c(C)c3nsnc13)OCCO2,1.45
2312,CCC1Oc2c(cc3nsnc3c2OC)OC1CC(C)C,1.67
2313,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,1.59
2314,CCc1c2c(c(OCCOC)c3nsnc13)OCC(C)O2,1.5
2315,CCN1CN(CCN(CC)C(C)C)c2cc3nsnc3cc21,0.95
2316,CCC(=O)Oc1c2c(c(OC)c3nsnc13)N(C)CN2C,1.33
2317,CC(C)CN1CCN(CC(C)C)c2cc3nsnc3cc21,1.15
2318,CCCc1c2c(c(CC)c3nsnc13)OC(CC(C)C)CO2,1.46
2319,CCN1CN(C)c2cc3nsnc3c(/[NH+]=C(/[O-])CC(C)C)c21,1.28
2320,CCc1c2c(c(C)c3nsnc13)N(CC(C)C)CN2CC,1.05
2321,CCCc1c2c(c(OCCOC)c3nsnc13)OCCO2,1.45
2322,COCCc1c2c(c(OC(C)C)c3nsnc13)OCCO2,1.51
2323,CNc1c(C(C)C)c(OC)cc2nsnc12,1.34
2324,CCCCc1c2c(c(C)c3nsnc13)OCCO2,1.42
2325,CCC(C)N(C)c1c2c(c(C)c3nsnc13)OCCO2,1.37
2326,CNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.21
2327,CCN(CCOC)CCN1CN(C)c2cc3nsnc3cc21,1.13
2328,COc1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.49
2329,CCOC1N(CC)c2cc3nsnc3c(OC)c2N1CC,1.17
2330,CCc1c(N(C)CC)c(N(C)CC)c(CC)c2nsnc12,1.49
2331,CN(C)c1cc2nsnc2c2c1OCCO2,1.41
2332,CC(C)c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.45
2333,CCOc1ccc2nsnc2c1/[NH+]=C(\C)[O-],1.71
2334,CCOc1c2c(cc3nsnc13)N(C)CN2C,1.2
2335,CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.27
2336,CCN(C)CCN1CCN(C)c2cc3nsnc3c(OC)c21,1.28
2337,CCN1c2cc3nsnc3c(C)c2N(C)C1OCC(C)C,1.15
2338,CCC(C)c1c2c(c(C(C)C)c3nsnc13)OCCO2,1.38
2339,COc1c2c(c(N(C)C)c3nsnc13)OC(C(C)C)CO2,1.5
2340,CCOC1N(C)c2cc3nsnc3c(CC)c2N1CC(C)C,1.15
2341,CCCN1CCN(C)c2c1c(C)c1nsnc1c2OCC,1.26
2342,CCN1CCN(C)c2cc3nsnc3c(NC)c21,1.23
2343,CCC(=O)Oc1c2c(cc3nsnc13)N(CC)CN2C,1.27
2344,CCN(CC)c1c2c(cc3nsnc13)C1CCC2CC1,1.3
2345,CCCc1c2c(cc3nsnc13)OCC(C(C)CC)O2,1.27
2346,CNc1c2c(cc3nsnc13)N(C)C(C)C2,1.2
2347,CCOc1c2c(c(OC)c3nsnc13)N(C)CN2CC,1.25
2348,CC(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.25
2349,Cc1cc2nsnc2c2c1OCC2,1.52
2350,COc1c(N(C)C)c(N(C)C)c(C)c2nsnc12,1.42
2351,CC(C)CC1Oc2c(cc3nsnc3c2N(C)C)OC1C,1.46
2352,CCCN1CN(C)c2cc3nsnc3c(N(CC)C(C)C)c21,1.09
2353,CCCCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,1.07
2354,CCOCCc1c2c(c(OC)c3nsnc13)OCCO2,1.5
2355,CCN(C)CCN1CCN(C)c2c1cc1nsnc1c2OC,1.3
2356,CCCCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.16
2357,CC(C)CN(C)CCc1c2c(cc3nsnc13)C1CCC2C1,1.46
2358,CC(C)Cc1cc2c(c3nsnc13)NCC2,1.49
2359,CCCN1CCN(C)c2cc3nsnc3c(OC(C)C)c21,1.31
2360,CC(C)COCCOc1c2c(cc3nsnc13)OCCO2,1.5
2361,CCCC1COc2cc3nsnc3c(NC)c2O1,1.45
2362,CCOc1c2c(cc3nsnc13)N(C)C(OC)N2C,1.19
2363,CCC(C)N1CN(C)c2c1cc1nsnc1c2OCC(C)C,1.15
2364,COc1cc2nsnc2c(C)c1C(C)C,1.43
2365,CCOC1N(C)c2cc3nsnc3cc2N1CCOC,1.13
2366,CCCNc1ccc(OC)c2nsnc12,1.39
2367,CCc1c(N(C)CC)c(N(C)CC)c(C(C)C)c2nsnc12,1.46
2368,CCC(C)c1c2c(c(OC)c3nsnc13)N(C)CN2C,1.16
2369,COc1c2c(cc3nsnc13)C1CCC2C1,1.49
2370,CCCN(C)c1c2c(c(OC)c3nsnc13)N(C)CCN2C,1.41
2371,Cc1cc2nsnc2c2c1OCC2C,1.51
2372,CCOCCN1c2cc3nsnc3cc2N(C)C1OCC,1.15
2373,CCCN1c2cc3nsnc3cc2N(CCOC)C1OC,1.13
2374,CCc1c2c(c(OC)c3nsnc13)OC(C)CO2,1.55
2375,CCCN(C)CCN1CN(CC)c2cc3nsnc3cc21,1.1
2376,CCCc1c2c(c(N(C)CC)c3nsnc13)C1CCC2CC1,1.33
2377,c1cc2nsnc2c2c1CCCN2,1.48
2378,CCCN(C)c1c2c(c(OCC)c3nsnc13)OCCO2,1.45
2379,CCCN(CC)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.06
2380,CCCC1COc2c(c(CC)c3nsnc3c2CC(C)C)O1,1.47
2381,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.24
2382,CCOCCN(C)c1cccc2nsnc12,1.53
2383,Cc1c2c(cc3nsnc13)OC(CC(C)C)C(C)O2,1.57
2384,CCOc1c(C)cc2nsnc2c1OC,1.62
2385,CCC(C)Oc1c2c(cc3nsnc13)OC(C(C)C)CO2,1.46
2386,CCCN1CN(CC)c2c1cc1nsnc1c2CC,1.04
2387,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,1.08
2388,CCCCc1c(C)c(OC)cc2nsnc12,1.41
2389,CCc1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.08
2390,CCCc1c2c(cc3nsnc13)OC(C(C)CC)C(C)O2,1.42
2391,CCCN1CCN(C)c2c1cc1nsnc1c2OCC,1.13
2392,CCCc1c2c(c(C)c3nsnc13)N(C)CN2CC,1.08
2393,Cc1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.41
2394,CC1CCc2c(c3c(c4nsnc24)OCC3)O1,1.48
2395,Cc1c2c(c(OCC(C)C)c3nsnc13)C1CCC2C1,1.43
2396,CCN1CCN(C)c2c1c(NC)c1nsnc1c2C,1.27
2397,CCN(C)c1c2c(c(OC)c3nsnc13)N(C)CCN2CC,1.38
2398,CC1Cc2c(c3c(c4nsnc24)OC(C)CO3)N(C)C1,1.33
2399,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C(C)CC,1.13
2400,CC(C)CN1CN(C(C)C)c2cc3nsnc3cc21,1.03
2401,CCOc1c2c(c(/[NH+]=C(/[O-])CC)c3nsnc13)C1CCC2CC1,1.66
2402,CCCCOc1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.14
2403,CC1COc2c(c(CCN(C)C)c3nsnc3c2C(C)C)O1,1.39
2404,CCCN1c2cc3nsnc3cc2N(CC)C1OC(C)C,1.09
2405,CCC(C)c1c2c(c(C(C)CC)c3nsnc13)OCCO2,1.34
2406,CC(C)CC1COc2c(cc3nsnc3c2CCN(C)C)O1,1.63
2407,CCCOc1c2c(cc3nsnc13)OC(C)C2,1.51
2408,CCOCCNc1c2c(c(C)c3nsnc13)C1CCC2C1,1.29
2409,CCC(C)N(C)CCc1c2c(cc3nsnc13)OCCO2,1.45
2410,CCCc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.38
2411,CCCNc1c(N)c(N)c(C)c2nsnc12,1.26
2412,CCC(C)N1CN(C)c2c1c(C(C)C)c1nsnc1c2OC,1.22
2413,CCN1CCN(CC)c2c1c(C)c1nsnc1c2OC,1.35
2414,CCCN1CCN(C)c2c1c(C)c1nsnc1c2CC(C)C,1.38
2415,CCN1c2c(cc3nsnc3c2C(C)C)N(C)C1OC(C)C,1.23
2416,COc1c2c(c(N(C)C(C)C)c3nsnc13)OCCO2,1.47
2417,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.13
2418,CCCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.08
2419,CCCc1c2c(c(C)c3nsnc13)OC(C)CO2,1.44
2420,CC1Oc2cc3nsnc3c(N(C)C)c2OC1C,1.45
2421,CCOc1c2c(c(CC)c3nsnc13)OCCO2,1.49
2422,CCOCCN1c2cc3nsnc3cc2N(C)C1OC,1.15
2423,Cc1c2c(c(CC(C)C)c3nsnc13)N(C(C)C)CN2C,1.07
2424,CCCc1c2c(c(/[NH+]=C(/[O-])CC)c3nsnc13)OCCO2,1.6
2425,CCCCOc1c2c(cc3nsnc13)N(CC)CCN2C,1.27
2426,CCCCOc1c2c(cc3nsnc13)N(CCCC)CN2C,1.15
2427,CCN1CCN(C)c2cc3nsnc3c(OCCOC)c21,1.31
2428,CCN1CCN(CC(C)C)c2c1c(OC)c1nsnc1c2C,1.33
2429,CCCN(CC)c1c2c(c(CC)c3nsnc13)OC(C)CO2,1.37
2430,CCCCN1CN(CC)c2c1cc1nsnc1c2C,1.14
2431,CCc1c2c(c(NC)c3nsnc13)N(C)CCN2CC,1.36
2432,CCCc1c2c(c(OC)c3nsnc13)OC(CC)CO2,1.5
2433,CCC(C)Oc1c2c(c(C)c3nsnc13)N(C)CN2CC,1.22
2434,CC1COc2c(c3c(c4nsnc24)CCC(C)N3C)O1,1.35
2435,CCCN1CN(C)c2cc3nsnc3c(N(C)C(C)C)c21,1.12
2436,CCN1CCN(C)c2c1c(OC)c1nsnc1c2N(C)C,1.31
2437,CCCN1CCN(C)c2c1cc1nsnc1c2N(CC)CC,1.18
2438,CNc1c2c(cc3nsnc13)OCCC2C,1.43
2439,COc1c2c(c(C)c3nsnc13)CC(C)C2,1.49
2440,CNc1cc(OCCOC)cc2nsnc12,1.4
2441,CC(C)OCCc1c2c(cc3nsnc13)N(C)CN2C,1.15
2442,Cc1c2c(c(OCC(C)C)c3nsnc13)OCCO2,1.49
2443,CCCc1cc2nsnc2cc1OC(C)C,1.5
2444,CNc1c(NC)c(OC)c2nsnc2c1NC,1.42
2445,CCN(C)c1c(N(CC)CC)c(C)c2nsnc2c1OC,1.56
2446,CC1Cc2c(cc3nsnc3c2C(C)C)O1,1.39
2447,CCCN1CN(C)c2cc3nsnc3c(OC(=O)CC)c21,1.22
2448,CCCCOC1N(C)c2cc3nsnc3cc2N1C,1.15
2449,CCCN1CCN(C(C)C)c2cc3nsnc3c(OC)c21,1.42
2450,CCN1CCN(C)c2c1cc1nsnc1c2N(CC)C(C)C,1.18
2451,CCN1CCN(C)c2c1cc1nsnc1c2OC(C)C,1.31
2452,CCOCCN1CN(C)c2c1cc1nsnc1c2OC,1.19
2453,CCC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)C1CCC2CC1,1.57
2454,CNc1c(N)cc2nsnc2c1NC,1.37
2455,CCCCC1COc2c(c(OC)c3nsnc3c2OC)O1,1.45
2456,CNc1c(NC)c(OC)c2nsnc2c1OC,1.56
2457,COc1c2c(c(CCN(C)C)c3nsnc13)C1CCC2CC1,1.49
2458,CCN1CCN(C)c2c1c(/[N+](C)=C(\C)[O-])c1nsnc1c2C,1.37
2459,CCCN1CCN(C)c2c1c(N(C)C)c1nsnc1c2C,1.35
2460,CNc1c(NC)c(C(C)C)c2nsnc2c1OCC(C)C,1.39
2461,CCc1c2c(c(CCOC)c3nsnc13)OC(C)CO2,1.42
2462,CCCOCCN1CN(CC)c2c1cc1nsnc1c2C,1.12
2463,CCC(C)Oc1c2c(c(C)c3nsnc13)N(C)CCN2CC,1.45
2464,CCN(C)c1c2c(cc3nsnc13)N(C)CCN2CC,1.21
2465,CCN(C)c1c2c(c(C)c3nsnc13)C1CCC2CC1,1.42
2466,CC1Cc2c(c3c(c4nsnc24)NCCC3)O1,1.36
2467,CCCC1COc2c(c(C)c3nsnc3c2N(C)C)O1,1.32
2468,CCC(C)N(C)c1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.48
2469,CCN1CN(C)c2c1c(OC(C)=O)c1nsnc1c2C,1.23
2470,CNc1cc(OC)c(C)c2nsnc12,1.39
2471,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,1.12
2472,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.73
2473,CCCOCCN1CN(C(C)C)c2cc3nsnc3cc21,1.02
2474,CCC(C)N1CCN(CC(C)C)c2c1cc1nsnc1c2C,1.26
2475,CCc1c(OC)c(C)cc2nsnc12,1.55
2476,COc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)C1CCC2CC1,1.67
2477,CCNc1c(NC)c(C)c2nsnc2c1NC,1.34
2478,CCC1COc2c(cc(C)c3nsnc23)O1,1.47
2479,COC1N(C)c2cc3nsnc3c(CC(C)C)c2N1C,1.12
2480,CCCC1COc2c(cc3nsnc3c2N(C)CC(C)C)O1,1.41
2481,Cc1c2c(cc3nsnc13)OC(C)C2,1.44
2482,CCOCCC(=O)Oc1c2c(cc3nsnc13)OCCO2,1.7
2483,CNc1c(NC)c(C(C)C)c2nsnc2c1OC,1.43
2484,CCC(C)N(C)c1c2c(cc3nsnc13)N(C)CN2C,1.12
2485,CCc1cc2nsnc2c2c1CCC([O-])=[NH+]2,1.71
2486,CC(C)Cc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.37
2487,CCN(C)c1c2c(c(C)c3nsnc13)N(C)CCN2C,1.39
2488,CCC(C)N1CN(CC(C)C)c2c1cc1nsnc1c2OC,1.06
2489,CCN1c2cc3nsnc3c(C)c2N(C)C1OC(C)C,1.18
2490,CCC(C)N1CN(CC)c2cc3nsnc3cc21,1.04
2491,CC(C)Oc1c2c(c(C(C)C)c3nsnc13)C1CCC2CC1,1.42
2492,CCNc1c(NC)c(OCC(C)C)c2nsnc2c1C(C)C,1.44
2493,COc1c2c(c(CC(C)C)c3nsnc13)OCC(C)O2,1.48
2494,CCN1CN(C)c2c1cc1nsnc1c2NC,1.14
2495,CCCCN1CCCc2cc3nsnc3cc21,1.51
2496,COCCN1CN(CCOC)c2c1cc1nsnc1c2C,1.16
2497,COc1cc2c(c3nsnc13)NCC(C)C2,1.46
2498,CCCCN(C)c1cc2nsnc2cc1NC,1.31
2499,CC(C)CN1CN(C)c2cc3nsnc3c(OC(C)C)c21,1.19
2500,CCN1CN(C(C)C)c2c1cc1nsnc1c2N(C)C,1.02
2501,CCCN1CN(C)c2cc3nsnc3c(N(C)C(C)CC)c21,1.01
2502,CCCN(C)c1c2c(c(C)c3nsnc13)OCC(C)O2,1.37
2503,CCC(C)c1c2c(c(OC(C)=O)c3nsnc13)OCCO2,1.6
2504,CCc1c2c(c(CC(C)C)c3nsnc13)OC(C(C)C)CO2,1.25
2505,CCOc1c2c(cc3nsnc13)N(CC)CCN2C(C)CC,1.07
2506,CCOc1c2c(c(C)c3nsnc13)N(C)CCN2CC(C)C,1.29
2507,CCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.23
2508,CCc1c2c(c(CCN(C)C)c3nsnc13)C1CCC2CC1,1.41
2509,CC1Cc2c(c3c(c4nsnc24)OCC(C)O3)N(C)C1,1.36
2510,CCC/C([O-])=[NH+]\c1ccc(OC)c2nsnc12,1.68
2511,CCNc1c2c(c(NC(C)CC)c3nsnc13)C1CCC2C1,1.63
2512,CCCCN(C)c1c(N)c(N)c(C)c2nsnc12,1.18
2513,CON(C)c1c(N(C)C)c(C(C)C)c2nsnc2c1C,1.45
2514,CCNc1c2c(c(C)c3nsnc13)N(CC)CCN2C,1.28
2515,CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(CC)CN2C,1.31
2516,COc1c2c(c(C(C)C)c3nsnc13)N(C(C)C)CN2C,1.23
2517,CCN(C)c1c2c(c(C(C)C)c3nsnc13)OCCO2,1.39
2518,CCc1cc(NC)c2nsnc2c1OC,1.49
2519,COc1c2c(c(OC(C)C)c3nsnc13)OC(C)CO2,1.53
2520,CCOCCc1c2c(cc3nsnc13)OC(C)CO2,1.41
2521,CCN1CCN(C)c2cc3nsnc3c(OC(C)C)c21,1.27
2522,CCC(C)OCCN1CCN(C)c2cc3nsnc3c(C)c21,1.24
2523,CCCCc1c2c(c(N(C)C)c3nsnc13)OC(CC)CO2,1.41
2524,CCCCc1c2c(cc3nsnc13)OC(CCCC)C(C)O2,1.55
2525,CCCN(CC)c1c2c(c(C)c3nsnc13)OC(C)CO2,1.41
2526,CCCc1c2c(c(OC)c3nsnc13)OC(C)C(CC)O2,1.42
2527,CN(C)CCN1CCN(C)c2cc3nsnc3c(N(C)C)c21,1.29
2528,CCCc1c2c(c(C)c3nsnc13)N(C)CN2C,1.11
2529,CCOCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,1.52
2530,CCCCN(C)c1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.51
2531,CCN(C)CCN1CCN(CC)c2c1cc1nsnc1c2C,1.19
2532,Cc1c2c(c(C)c3nsnc13)C1CCC2CC1,1.38
2533,CNc1c(N)c(NC(C)C)c(C)c2nsnc12,1.38
2534,CCCCNc1c2c(cc3nsnc13)N(C)CN2CC,1.11
2535,CCCN1CN(C)c2cc3nsnc3c(N(C)CC(C)C)c21,1.1
2536,CCOCCOc1c2c(c(C)c3nsnc13)C1CCC2CC1,1.63
